Date Time          ,Battery Voltage
2021-07-28 12:12:02,12.160
2021-07-28 12:12:08,12.237
2021-07-28 12:12:14,12.212
2021-07-28 12:12:20,12.246
2021-07-28 12:12:26,12.254
2021-07-28 12:12:32,12.203
2021-07-28 12:12:38,12.220
2021-07-28 12:12:44,12.212
2021-07-28 12:12:50,12.246
2021-07-28 12:12:56,12.194
2021-07-28 12:13:02,12.220
2021-07-28 12:13:08,12.229
2021-07-28 12:13:14,12.194
2021-07-28 12:13:20,12.177
2021-07-28 12:13:26,12.203
2021-07-28 12:13:32,12.203
2021-07-28 12:13:38,12.212
2021-07-28 12:13:44,12.186
2021-07-28 12:13:50,12.152
2021-07-28 12:13:57,12.152
2021-07-28 12:14:03,12.203
2021-07-28 12:14:09,12.126
2021-07-28 12:14:15,12.143
2021-07-28 12:14:21,12.160
2021-07-28 12:14:27,12.160
2021-07-28 12:14:33,12.194
2021-07-28 12:14:39,12.135
2021-07-28 12:14:45,12.169
2021-07-28 12:14:51,12.135
2021-07-28 12:14:57,12.152
2021-07-28 12:15:03,12.194
2021-07-28 12:15:09,12.092
2021-07-28 12:15:15,12.143
2021-07-28 12:15:21,12.135
2021-07-28 12:15:27,12.152
2021-07-28 12:15:33,12.075
2021-07-28 12:15:39,12.109
2021-07-28 12:15:45,12.117
2021-07-28 12:15:51,12.117
2021-07-28 12:15:57,12.152
2021-07-28 12:16:03,12.109
2021-07-28 12:16:09,12.152
2021-07-28 12:16:15,12.092
2021-07-28 12:16:21,12.109
2021-07-28 12:16:27,12.057
2021-07-28 12:16:33,12.177
2021-07-28 12:16:39,12.075
2021-07-28 12:16:45,12.152
2021-07-28 12:16:51,12.075
2021-07-28 12:16:57,12.126
2021-07-28 12:17:03,12.126
2021-07-28 12:17:09,12.083
2021-07-28 12:17:15,12.109
2021-07-28 12:17:21,12.109
2021-07-28 12:17:27,12.100
2021-07-28 12:17:33,12.075
2021-07-28 12:17:39,12.109
2021-07-28 12:17:45,12.109
2021-07-28 12:17:51,12.057
2021-07-28 12:17:57,12.092
2021-07-28 12:18:03,12.100
2021-07-28 12:18:09,12.040
2021-07-28 12:18:15,12.100
2021-07-28 12:18:21,12.040
2021-07-28 12:18:27,12.092
2021-07-28 12:18:33,12.092
2021-07-28 12:18:39,12.117
2021-07-28 12:18:45,12.075
2021-07-28 12:18:51,12.057
2021-07-28 12:18:57,12.032
2021-07-28 12:19:03,12.083
2021-07-28 12:19:09,12.049
2021-07-28 12:19:15,12.075
2021-07-28 12:19:21,12.066
2021-07-28 12:19:27,12.049
2021-07-28 12:19:33,12.015
2021-07-28 12:19:39,12.057
2021-07-28 12:19:45,12.057
2021-07-28 12:19:51,12.032
2021-07-28 12:19:57,12.075
2021-07-28 12:20:03,12.032
2021-07-28 12:20:09,12.092
2021-07-28 12:20:15,12.023
2021-07-28 12:20:21,12.040
2021-07-28 12:20:27,12.066
2021-07-28 12:20:33,12.057
2021-07-28 12:20:39,12.083
2021-07-28 12:20:45,12.040
2021-07-28 12:20:51,12.057
2021-07-28 12:20:57,12.040
2021-07-28 12:21:03,12.040
2021-07-28 12:21:09,12.049
2021-07-28 12:21:15,12.057
2021-07-28 12:21:21,12.032
2021-07-28 12:21:27,12.015
2021-07-28 12:21:33,12.040
2021-07-28 12:21:39,12.040
2021-07-28 12:21:45,12.032
2021-07-28 12:21:51,12.040
2021-07-28 12:21:57,12.032
2021-07-28 12:22:03,12.049
2021-07-28 12:22:09,12.023
2021-07-28 12:22:15,12.049
2021-07-28 12:22:21,12.015
2021-07-28 12:22:27,12.040
2021-07-28 12:22:33,12.040
2021-07-28 12:22:39,12.032
2021-07-28 12:22:45,12.006
2021-07-28 12:22:51,12.040
2021-07-28 12:22:57,12.032
2021-07-28 12:23:03,12.023
2021-07-28 12:23:09,12.006
2021-07-28 12:23:15,12.040
2021-07-28 12:23:21,12.015
2021-07-28 12:23:27,12.006
2021-07-28 12:23:33,12.023
2021-07-28 12:23:39,12.032
2021-07-28 12:23:45,12.023
2021-07-28 12:23:51,12.006
2021-07-28 12:23:57,12.006
2021-07-28 12:24:03,12.040
2021-07-28 12:24:09,12.006
2021-07-28 12:24:15,12.015
2021-07-28 12:24:21,12.015
2021-07-28 12:24:27,12.015
2021-07-28 12:24:33,12.006
2021-07-28 12:24:39,12.023
2021-07-28 12:24:45,12.006
2021-07-28 12:24:51,11.989
2021-07-28 12:24:57,11.997
2021-07-28 12:25:03,12.015
2021-07-28 12:25:09,11.980
2021-07-28 12:25:15,11.997
2021-07-28 12:25:21,12.006
2021-07-28 12:25:27,12.015
2021-07-28 12:25:33,11.997
2021-07-28 12:25:39,12.023
2021-07-28 12:25:45,11.989
2021-07-28 12:25:51,11.972
2021-07-28 12:25:57,12.015
2021-07-28 12:26:03,11.980
2021-07-28 12:26:09,11.997
2021-07-28 12:26:15,12.006
2021-07-28 12:26:21,11.989
2021-07-28 12:26:27,11.989
2021-07-28 12:26:33,12.006
2021-07-28 12:26:39,11.997
2021-07-28 12:26:45,11.997
2021-07-28 12:26:51,11.989
2021-07-28 12:26:57,11.972
2021-07-28 12:27:03,11.989
2021-07-28 12:27:09,11.980
2021-07-28 12:27:15,11.989
2021-07-28 12:27:21,11.989
2021-07-28 12:27:27,11.997
2021-07-28 12:27:33,11.972
2021-07-28 12:27:39,11.955
2021-07-28 12:27:45,11.997
2021-07-28 12:27:51,11.997
2021-07-28 12:27:57,11.980
2021-07-28 12:28:03,11.989
2021-07-28 12:28:09,11.972
2021-07-28 12:28:15,11.989
2021-07-28 12:28:21,11.946
2021-07-28 12:28:27,11.972
2021-07-28 12:28:33,11.972
2021-07-28 12:28:39,11.972
2021-07-28 12:28:45,11.989
2021-07-28 12:28:51,11.963
2021-07-28 12:28:57,11.989
2021-07-28 12:29:03,11.955
2021-07-28 12:29:09,11.955
2021-07-28 12:29:15,11.972
2021-07-28 12:29:21,11.980
2021-07-28 12:29:27,11.989
2021-07-28 12:29:33,11.972
2021-07-28 12:29:39,11.989
2021-07-28 12:29:45,11.980
2021-07-28 12:29:51,11.963
2021-07-28 12:29:57,11.963
2021-07-28 12:30:03,11.946
2021-07-28 12:30:09,11.980
2021-07-28 12:30:16,11.997
2021-07-28 12:30:22,11.920
2021-07-28 12:30:28,11.972
2021-07-28 12:30:34,11.963
2021-07-28 12:30:40,11.972
2021-07-28 12:30:46,11.937
2021-07-28 12:30:52,11.929
2021-07-28 12:30:58,11.997
2021-07-28 12:31:04,11.937
2021-07-28 12:31:10,11.980
2021-07-28 12:31:16,11.963
2021-07-28 12:31:22,11.937
2021-07-28 12:31:28,11.955
2021-07-28 12:31:34,11.989
2021-07-28 12:31:40,11.989
2021-07-28 12:31:46,11.920
2021-07-28 12:31:52,11.955
2021-07-28 12:31:58,11.980
2021-07-28 12:32:04,11.929
2021-07-28 12:32:10,11.920
2021-07-28 12:32:16,11.946
2021-07-28 12:32:22,11.946
2021-07-28 12:32:28,11.937
2021-07-28 12:32:34,11.955
2021-07-28 12:32:40,11.937
2021-07-28 12:32:46,11.963
2021-07-28 12:32:52,11.955
2021-07-28 12:32:58,11.946
2021-07-28 12:33:04,11.929
2021-07-28 12:33:10,11.937
2021-07-28 12:33:16,11.937
2021-07-28 12:33:22,11.920
2021-07-28 12:33:28,11.946
2021-07-28 12:33:34,11.955
2021-07-28 12:33:40,11.955
2021-07-28 12:33:46,11.920
2021-07-28 12:33:52,11.937
2021-07-28 12:33:58,11.912
2021-07-28 12:34:04,11.955
2021-07-28 12:34:10,11.937
2021-07-28 12:34:16,11.937
2021-07-28 12:34:22,11.955
2021-07-28 12:34:28,11.946
2021-07-28 12:34:34,11.929
2021-07-28 12:34:40,11.955
2021-07-28 12:34:46,11.912
2021-07-28 12:34:52,11.843
2021-07-28 12:34:58,11.895
2021-07-28 12:35:04,11.912
2021-07-28 12:35:10,11.912
2021-07-28 12:35:16,11.929
2021-07-28 12:35:22,11.937
2021-07-28 12:35:28,11.929
2021-07-28 12:35:34,11.946
2021-07-28 12:35:40,11.895
2021-07-28 12:35:46,11.929
2021-07-28 12:35:52,11.895
2021-07-28 12:35:58,11.946
2021-07-28 12:36:04,11.903
2021-07-28 12:36:10,11.903
