Date Time          ,Battery Voltage
2021-07-29 09:43:19,11.989
2021-07-29 09:43:25,12.066
2021-07-29 09:43:31,12.092
2021-07-29 09:43:37,12.100
2021-07-29 09:43:43,11.972
2021-07-29 09:43:49,12.117
2021-07-29 09:43:55,12.075
2021-07-29 09:44:01,12.057
2021-07-29 09:44:07,12.109
2021-07-29 09:44:13,12.057
2021-07-29 09:44:19,12.040
2021-07-29 09:44:25,12.032
2021-07-29 09:44:31,12.057
2021-07-29 09:44:37,12.066
2021-07-29 09:44:43,12.083
2021-07-29 09:44:49,12.006
2021-07-29 09:44:55,12.066
2021-07-29 09:45:01,12.066
2021-07-29 09:45:07,12.066
2021-07-29 09:45:13,12.032
2021-07-29 09:45:19,11.972
2021-07-29 09:45:25,12.057
2021-07-29 09:45:31,12.075
2021-07-29 09:45:37,12.066
2021-07-29 09:45:43,12.049
2021-07-29 09:45:49,12.023
2021-07-29 09:45:55,12.040
2021-07-29 09:46:01,12.023
2021-07-29 09:46:07,12.032
2021-07-29 09:46:13,12.049
2021-07-29 09:46:19,12.066
2021-07-29 09:46:25,12.032
2021-07-29 09:46:31,12.015
2021-07-29 09:46:37,12.066
2021-07-29 09:46:43,12.066
2021-07-29 09:46:49,12.032
2021-07-29 09:46:55,12.057
2021-07-29 09:47:01,12.040
2021-07-29 09:47:07,12.066
2021-07-29 09:47:13,12.066
2021-07-29 09:47:19,12.040
2021-07-29 09:47:25,12.066
2021-07-29 09:47:31,12.032
2021-07-29 09:47:37,12.049
2021-07-29 09:47:43,12.006
2021-07-29 09:47:49,12.040
2021-07-29 09:47:55,12.083
2021-07-29 09:48:01,12.040
2021-07-29 09:48:07,11.997
2021-07-29 09:48:13,12.023
2021-07-29 09:48:19,12.032
2021-07-29 09:48:25,11.963
2021-07-29 09:48:31,12.006
2021-07-29 09:48:37,12.057
2021-07-29 09:48:43,11.980
2021-07-29 09:48:49,12.057
2021-07-29 09:48:55,11.972
2021-07-29 09:49:01,11.989
2021-07-29 09:49:07,12.015
2021-07-29 09:49:13,11.989
2021-07-29 09:49:19,12.006
2021-07-29 09:49:25,12.015
2021-07-29 09:49:31,12.015
2021-07-29 09:49:37,12.015
2021-07-29 09:49:43,11.972
2021-07-29 09:49:49,11.989
2021-07-29 09:49:55,12.023
2021-07-29 09:50:01,12.023
2021-07-29 09:50:07,11.980
2021-07-29 09:50:13,12.032
2021-07-29 09:50:19,11.980
2021-07-29 09:50:25,12.023
2021-07-29 09:50:31,11.997
2021-07-29 09:50:37,12.006
2021-07-29 09:50:43,11.980
2021-07-29 09:50:49,11.997
2021-07-29 09:50:55,11.972
2021-07-29 09:51:01,12.040
2021-07-29 09:51:07,12.006
2021-07-29 09:51:13,12.032
2021-07-29 09:51:19,11.989
2021-07-29 09:51:25,11.989
2021-07-29 09:51:31,11.997
2021-07-29 09:51:37,11.980
2021-07-29 09:51:43,12.015
2021-07-29 09:51:49,11.997
2021-07-29 09:51:55,11.972
2021-07-29 09:52:01,12.023
2021-07-29 09:52:07,11.972
2021-07-29 09:52:13,11.980
2021-07-29 09:52:20,11.963
2021-07-29 09:52:26,11.972
2021-07-29 09:52:32,11.963
2021-07-29 09:52:38,11.955
2021-07-29 09:52:44,11.946
2021-07-29 09:52:50,12.006
2021-07-29 09:52:56,11.980
2021-07-29 09:53:02,11.955
2021-07-29 09:53:08,11.997
2021-07-29 09:53:14,11.980
2021-07-29 09:53:20,11.980
2021-07-29 09:53:26,11.980
2021-07-29 09:53:32,11.963
2021-07-29 09:53:38,11.946
2021-07-29 09:53:44,11.997
2021-07-29 09:53:50,11.929
2021-07-29 09:53:56,11.963
2021-07-29 09:54:02,11.946
2021-07-29 09:54:08,11.972
2021-07-29 09:54:14,11.989
2021-07-29 09:54:20,11.997
2021-07-29 09:54:26,11.929
2021-07-29 09:54:32,11.963
2021-07-29 09:54:38,11.963
2021-07-29 09:54:44,11.963
2021-07-29 09:54:50,11.972
2021-07-29 09:54:56,11.929
2021-07-29 09:55:02,11.937
