Date Time          ,Battery Voltage
2021-07-27 22:24:34,11.818
2021-07-27 22:24:40,11.826
2021-07-27 22:24:46,11.843
2021-07-27 22:24:52,11.826
2021-07-27 22:24:58,11.800
2021-07-27 22:25:04,11.835
2021-07-27 22:25:10,11.826
2021-07-27 22:25:16,11.852
2021-07-27 22:25:22,11.800
2021-07-27 22:25:28,11.826
2021-07-27 22:25:34,11.835
2021-07-27 22:25:40,11.809
2021-07-27 22:25:46,11.818
2021-07-27 22:25:52,11.869
2021-07-27 22:25:58,11.826
2021-07-27 22:26:04,11.826
2021-07-27 22:26:10,11.792
2021-07-27 22:26:16,11.818
2021-07-27 22:26:22,11.809
2021-07-27 22:26:28,11.809
2021-07-27 22:26:34,11.792
2021-07-27 22:26:40,11.809
2021-07-27 22:26:46,11.792
2021-07-27 22:26:52,11.826
2021-07-27 22:26:58,11.818
2021-07-27 22:27:04,11.835
2021-07-27 22:27:10,11.809
2021-07-27 22:27:16,11.818
2021-07-27 22:27:22,11.766
2021-07-27 22:27:28,11.792
2021-07-27 22:27:34,11.809
2021-07-27 22:27:40,11.800
2021-07-27 22:27:46,11.792
2021-07-27 22:27:52,11.809
2021-07-27 22:27:58,11.800
2021-07-27 22:28:04,11.800
2021-07-27 22:28:10,11.783
2021-07-27 22:28:16,11.766
2021-07-27 22:28:22,11.766
2021-07-27 22:28:28,11.792
2021-07-27 22:28:34,11.792
2021-07-27 22:28:40,11.818
2021-07-27 22:28:46,11.758
2021-07-27 22:28:52,11.775
2021-07-27 22:28:58,11.783
2021-07-27 22:29:04,11.792
2021-07-27 22:29:10,11.792
2021-07-27 22:29:16,11.783
2021-07-27 22:29:22,11.758
2021-07-27 22:29:28,11.766
2021-07-27 22:29:34,11.766
2021-07-27 22:29:40,11.775
2021-07-27 22:29:46,11.766
2021-07-27 22:29:52,11.758
2021-07-27 22:29:58,11.783
2021-07-27 22:30:04,11.758
2021-07-27 22:30:10,11.715
2021-07-27 22:30:16,11.775
2021-07-27 22:30:22,11.766
2021-07-27 22:30:28,11.775
2021-07-27 22:30:34,11.766
2021-07-27 22:30:40,11.766
2021-07-27 22:30:46,11.783
2021-07-27 22:30:52,11.766
2021-07-27 22:30:58,11.775
2021-07-27 22:31:04,11.749
2021-07-27 22:31:10,11.749
2021-07-27 22:31:16,11.766
2021-07-27 22:31:22,11.749
2021-07-27 22:31:28,11.749
2021-07-27 22:31:34,11.732
2021-07-27 22:31:40,11.749
2021-07-27 22:31:46,11.740
2021-07-27 22:31:52,11.723
2021-07-27 22:31:58,11.740
2021-07-27 22:32:04,11.766
2021-07-27 22:32:10,11.749
2021-07-27 22:32:16,11.766
2021-07-27 22:32:22,11.740
2021-07-27 22:32:28,11.715
2021-07-27 22:32:34,11.749
2021-07-27 22:32:40,11.732
2021-07-27 22:32:46,11.732
2021-07-27 22:32:52,11.732
2021-07-27 22:32:58,11.749
2021-07-27 22:33:04,11.732
2021-07-27 22:33:10,11.749
2021-07-27 22:33:16,11.723
2021-07-27 22:33:22,11.715
2021-07-27 22:33:28,11.715
2021-07-27 22:33:34,11.732
2021-07-27 22:33:40,11.706
2021-07-27 22:33:46,11.732
2021-07-27 22:33:52,11.766
2021-07-27 22:33:58,11.740
2021-07-27 22:34:04,11.732
2021-07-27 22:34:10,11.689
2021-07-27 22:34:16,11.740
2021-07-27 22:34:22,11.698
2021-07-27 22:34:28,11.698
2021-07-27 22:34:34,11.646
2021-07-27 22:34:41,11.715
2021-07-27 22:34:47,11.749
2021-07-27 22:34:53,11.740
2021-07-27 22:34:59,11.706
2021-07-27 22:35:05,11.723
2021-07-27 22:35:11,11.732
2021-07-27 22:35:17,11.706
2021-07-27 22:35:23,11.715
2021-07-27 22:35:29,11.749
2021-07-27 22:35:35,11.740
2021-07-27 22:35:41,11.698
2021-07-27 22:35:47,11.698
2021-07-27 22:35:53,11.715
2021-07-27 22:35:59,11.672
2021-07-27 22:36:05,11.732
2021-07-27 22:36:11,11.706
2021-07-27 22:36:17,11.740
2021-07-27 22:36:23,11.689
2021-07-27 22:36:29,11.706
2021-07-27 22:36:35,11.698
2021-07-27 22:36:41,11.698
2021-07-27 22:36:47,11.680
2021-07-27 22:36:53,11.706
2021-07-27 22:36:59,11.740
2021-07-27 22:37:05,11.663
2021-07-27 22:37:11,11.706
2021-07-27 22:37:17,11.689
2021-07-27 22:37:23,11.689
2021-07-27 22:37:29,11.732
2021-07-27 22:37:35,11.698
2021-07-27 22:37:41,11.698
2021-07-27 22:37:47,11.698
2021-07-27 22:37:53,11.680
2021-07-27 22:37:59,11.698
2021-07-27 22:38:05,11.715
2021-07-27 22:38:11,11.698
2021-07-27 22:38:17,11.680
2021-07-27 22:38:23,11.723
2021-07-27 22:38:29,11.698
2021-07-27 22:38:35,11.672
2021-07-27 22:38:41,11.663
2021-07-27 22:38:47,11.715
2021-07-27 22:38:53,11.680
2021-07-27 22:38:59,11.706
2021-07-27 22:39:05,11.672
2021-07-27 22:39:11,11.698
2021-07-27 22:39:17,11.689
2021-07-27 22:39:23,11.663
2021-07-27 22:39:29,11.672
2021-07-27 22:39:35,11.689
2021-07-27 22:39:41,11.689
2021-07-27 22:39:47,11.638
2021-07-27 22:39:53,11.672
2021-07-27 22:39:59,11.638
2021-07-27 22:40:05,11.663
2021-07-27 22:40:11,11.672
2021-07-27 22:40:17,11.715
2021-07-27 22:40:23,11.672
2021-07-27 22:40:29,11.646
2021-07-27 22:40:35,11.655
2021-07-27 22:40:41,11.655
2021-07-27 22:40:47,11.663
2021-07-27 22:40:53,11.680
2021-07-27 22:40:59,11.680
2021-07-27 22:41:05,11.672
2021-07-27 22:41:11,11.680
2021-07-27 22:41:17,11.646
2021-07-27 22:41:23,11.689
2021-07-27 22:41:29,11.655
2021-07-27 22:41:35,11.629
2021-07-27 22:41:41,11.629
2021-07-27 22:41:47,11.663
2021-07-27 22:41:53,11.638
2021-07-27 22:41:59,11.621
2021-07-27 22:42:05,11.638
2021-07-27 22:42:11,11.638
2021-07-27 22:42:17,11.646
2021-07-27 22:42:23,11.646
2021-07-27 22:42:29,11.646
2021-07-27 22:42:35,11.663
2021-07-27 22:42:41,11.646
2021-07-27 22:42:47,11.672
2021-07-27 22:42:53,11.646
2021-07-27 22:42:59,11.509
2021-07-27 22:43:05,11.655
2021-07-27 22:43:11,11.663
2021-07-27 22:43:17,11.629
2021-07-27 22:43:23,11.655
2021-07-27 22:43:29,11.603
2021-07-27 22:43:35,11.621
2021-07-27 22:43:41,11.638
2021-07-27 22:43:47,11.603
2021-07-27 22:43:53,11.629
2021-07-27 22:43:59,11.629
2021-07-27 22:44:05,11.603
2021-07-27 22:44:11,11.638
2021-07-27 22:44:17,11.629
2021-07-27 22:44:23,11.638
2021-07-27 22:44:29,11.612
2021-07-27 22:44:35,11.612
2021-07-27 22:44:41,11.621
2021-07-27 22:44:47,11.638
2021-07-27 22:44:53,11.621
2021-07-27 22:44:59,11.655
2021-07-27 22:45:05,11.621
2021-07-27 22:45:11,11.621
2021-07-27 22:45:17,11.629
2021-07-27 22:45:23,11.612
2021-07-27 22:45:29,11.603
2021-07-27 22:45:35,11.612
2021-07-27 22:45:41,11.621
2021-07-27 22:45:47,11.603
2021-07-27 22:45:53,11.612
2021-07-27 22:45:59,11.612
2021-07-27 22:46:05,11.612
2021-07-27 22:46:11,11.612
2021-07-27 22:46:17,11.621
2021-07-27 22:46:23,11.621
2021-07-27 22:46:29,11.629
2021-07-27 22:46:35,11.603
2021-07-27 22:46:41,11.621
2021-07-27 22:46:47,11.621
2021-07-27 22:46:53,11.612
2021-07-27 22:46:59,11.612
2021-07-27 22:47:05,11.612
2021-07-27 22:47:11,11.578
2021-07-27 22:47:17,11.603
2021-07-27 22:47:23,11.603
2021-07-27 22:47:29,11.621
2021-07-27 22:47:35,11.595
2021-07-27 22:47:41,11.603
2021-07-27 22:47:47,11.595
2021-07-27 22:47:53,11.612
2021-07-27 22:47:59,11.586
2021-07-27 22:48:05,11.603
2021-07-27 22:48:11,11.569
2021-07-27 22:48:17,11.586
2021-07-27 22:48:23,11.586
2021-07-27 22:48:29,11.595
2021-07-27 22:48:35,11.595
2021-07-27 22:48:41,11.612
2021-07-27 22:48:47,11.595
2021-07-27 22:48:53,11.586
2021-07-27 22:48:59,11.595
2021-07-27 22:49:05,11.612
2021-07-27 22:49:11,11.595
2021-07-27 22:49:17,11.578
2021-07-27 22:49:23,11.578
2021-07-27 22:49:29,11.492
2021-07-27 22:49:35,11.586
2021-07-27 22:49:41,11.578
2021-07-27 22:49:47,11.543
2021-07-27 22:49:53,11.578
2021-07-27 22:49:59,11.586
2021-07-27 22:50:05,11.552
2021-07-27 22:50:11,11.569
2021-07-27 22:50:17,11.603
2021-07-27 22:50:23,11.569
2021-07-27 22:50:29,11.595
2021-07-27 22:50:35,11.518
2021-07-27 22:50:41,11.561
2021-07-27 22:50:47,11.586
2021-07-27 22:50:53,11.595
2021-07-27 22:50:59,11.578
2021-07-27 22:51:05,11.561
2021-07-27 22:51:11,11.578
2021-07-27 22:51:17,11.561
2021-07-27 22:51:23,11.552
2021-07-27 22:51:29,11.552
2021-07-27 22:51:35,11.552
2021-07-27 22:51:41,11.552
2021-07-27 22:51:47,11.535
2021-07-27 22:51:54,11.561
2021-07-27 22:52:00,11.552
2021-07-27 22:52:06,11.552
2021-07-27 22:52:12,11.535
2021-07-27 22:52:18,11.552
2021-07-27 22:52:24,11.569
2021-07-27 22:52:30,11.535
2021-07-27 22:52:36,11.543
2021-07-27 22:52:42,11.518
2021-07-27 22:52:48,11.509
2021-07-27 22:52:54,11.501
2021-07-27 22:53:00,11.552
2021-07-27 22:53:06,11.543
2021-07-27 22:53:12,11.543
2021-07-27 22:53:18,11.526
2021-07-27 22:53:24,11.543
2021-07-27 22:53:30,11.543
2021-07-27 22:53:36,11.526
2021-07-27 22:53:42,11.518
2021-07-27 22:53:48,11.526
2021-07-27 22:53:54,11.501
2021-07-27 22:54:00,11.535
2021-07-27 22:54:06,11.518
2021-07-27 22:54:12,11.526
2021-07-27 22:54:18,11.543
2021-07-27 22:54:24,11.526
2021-07-27 22:54:30,11.509
2021-07-27 22:54:36,11.535
2021-07-27 22:54:42,11.509
2021-07-27 22:54:48,11.526
2021-07-27 22:54:54,11.518
2021-07-27 22:55:00,11.492
2021-07-27 22:55:06,11.501
2021-07-27 22:55:12,11.509
2021-07-27 22:55:18,11.509
2021-07-27 22:55:24,11.501
2021-07-27 22:55:30,11.509
2021-07-27 22:55:36,11.509
2021-07-27 22:55:42,11.483
2021-07-27 22:55:48,11.423
2021-07-27 22:55:54,11.475
2021-07-27 22:56:00,11.492
2021-07-27 22:56:06,11.492
2021-07-27 22:56:12,11.501
2021-07-27 22:56:18,11.509
2021-07-27 22:56:24,11.492
2021-07-27 22:56:30,11.475
2021-07-27 22:56:36,11.518
2021-07-27 22:56:42,11.518
2021-07-27 22:56:48,11.501
2021-07-27 22:56:54,11.492
2021-07-27 22:57:00,11.509
2021-07-27 22:57:06,11.509
2021-07-27 22:57:12,11.475
2021-07-27 22:57:18,11.492
2021-07-27 22:57:24,11.483
2021-07-27 22:57:30,11.483
2021-07-27 22:57:36,11.483
2021-07-27 22:57:42,11.501
2021-07-27 22:57:48,11.441
2021-07-27 22:57:54,11.483
2021-07-27 22:58:00,11.483
2021-07-27 22:58:06,11.483
2021-07-27 22:58:12,11.475
2021-07-27 22:58:18,11.492
2021-07-27 22:58:24,11.509
2021-07-27 22:58:30,11.492
2021-07-27 22:58:36,11.501
2021-07-27 22:58:42,11.458
2021-07-27 22:58:48,11.466
2021-07-27 22:58:54,11.483
2021-07-27 22:59:00,11.501
2021-07-27 22:59:06,11.475
2021-07-27 22:59:12,11.483
2021-07-27 22:59:18,11.483
2021-07-27 22:59:24,11.475
2021-07-27 22:59:30,11.475
2021-07-27 22:59:36,11.475
2021-07-27 22:59:42,11.458
2021-07-27 22:59:48,11.483
2021-07-27 22:59:54,11.492
2021-07-27 23:00:00,11.483
2021-07-27 23:00:06,11.475
2021-07-27 23:00:12,11.449
2021-07-27 23:00:18,11.475
2021-07-27 23:00:24,11.432
2021-07-27 23:00:30,11.466
2021-07-27 23:00:36,11.475
2021-07-27 23:00:42,11.458
2021-07-27 23:00:48,11.475
2021-07-27 23:00:54,11.466
2021-07-27 23:01:00,11.466
2021-07-27 23:01:06,11.458
2021-07-27 23:01:12,11.458
2021-07-27 23:01:18,11.441
2021-07-27 23:01:24,11.449
2021-07-27 23:01:30,11.449
2021-07-27 23:01:36,11.449
2021-07-27 23:01:42,11.466
2021-07-27 23:01:48,11.466
2021-07-27 23:01:54,11.466
2021-07-27 23:02:00,11.466
2021-07-27 23:02:06,11.466
2021-07-27 23:02:12,11.458
2021-07-27 23:02:18,11.458
2021-07-27 23:02:24,11.466
2021-07-27 23:02:30,11.466
2021-07-27 23:02:36,11.466
2021-07-27 23:02:42,11.458
2021-07-27 23:02:48,11.466
2021-07-27 23:02:54,11.458
2021-07-27 23:03:00,11.458
2021-07-27 23:03:06,11.441
2021-07-27 23:03:12,11.449
2021-07-27 23:03:18,11.475
2021-07-27 23:03:24,11.441
2021-07-27 23:03:30,11.466
2021-07-27 23:03:36,11.466
2021-07-27 23:03:42,11.423
2021-07-27 23:03:48,11.415
2021-07-27 23:03:54,11.449
2021-07-27 23:04:00,11.441
2021-07-27 23:04:06,11.466
2021-07-27 23:04:12,11.458
2021-07-27 23:04:18,11.449
2021-07-27 23:04:24,11.441
2021-07-27 23:04:30,11.449
2021-07-27 23:04:36,11.458
2021-07-27 23:04:42,11.423
2021-07-27 23:04:48,11.423
2021-07-27 23:04:54,11.432
2021-07-27 23:05:00,11.423
2021-07-27 23:05:06,11.432
2021-07-27 23:05:12,11.432
2021-07-27 23:05:18,11.449
2021-07-27 23:05:24,11.423
2021-07-27 23:05:30,11.432
2021-07-27 23:05:36,11.423
2021-07-27 23:05:42,11.432
2021-07-27 23:05:48,11.441
2021-07-27 23:05:54,11.406
2021-07-27 23:06:00,11.415
2021-07-27 23:06:06,11.441
2021-07-27 23:06:12,11.441
2021-07-27 23:06:18,11.441
2021-07-27 23:06:24,11.423
2021-07-27 23:06:30,11.432
2021-07-27 23:06:36,11.415
2021-07-27 23:06:42,11.423
2021-07-27 23:06:48,11.432
2021-07-27 23:06:54,11.432
2021-07-27 23:07:00,11.406
2021-07-27 23:07:06,11.432
2021-07-27 23:07:12,11.423
2021-07-27 23:07:18,11.432
2021-07-27 23:07:24,11.398
2021-07-27 23:07:30,11.423
2021-07-27 23:07:36,11.415
2021-07-27 23:07:42,11.458
2021-07-27 23:07:48,11.432
2021-07-27 23:07:55,11.415
2021-07-27 23:08:01,11.432
2021-07-27 23:08:07,11.398
2021-07-27 23:08:13,11.423
2021-07-27 23:08:19,11.432
2021-07-27 23:08:25,11.415
2021-07-27 23:08:31,11.432
2021-07-27 23:08:37,11.432
2021-07-27 23:08:43,11.415
2021-07-27 23:08:49,11.389
2021-07-27 23:08:55,11.415
2021-07-27 23:09:01,11.398
2021-07-27 23:09:07,11.415
2021-07-27 23:09:13,11.389
2021-07-27 23:09:19,11.406
2021-07-27 23:09:25,11.406
2021-07-27 23:09:31,11.406
2021-07-27 23:09:37,11.381
2021-07-27 23:09:43,11.406
2021-07-27 23:09:49,11.398
2021-07-27 23:09:55,11.415
2021-07-27 23:10:01,11.398
2021-07-27 23:10:07,11.398
2021-07-27 23:10:13,11.415
2021-07-27 23:10:19,11.398
2021-07-27 23:10:25,11.398
2021-07-27 23:10:31,11.398
2021-07-27 23:10:37,11.406
2021-07-27 23:10:43,11.389
2021-07-27 23:10:49,11.381
2021-07-27 23:10:55,11.406
2021-07-27 23:11:01,11.406
2021-07-27 23:11:07,11.389
2021-07-27 23:11:13,11.423
2021-07-27 23:11:19,11.381
2021-07-27 23:11:25,11.389
2021-07-27 23:11:31,11.184
2021-07-27 23:11:37,11.398
2021-07-27 23:11:43,11.389
2021-07-27 23:11:49,11.364
2021-07-27 23:11:55,11.398
2021-07-27 23:12:01,11.389
2021-07-27 23:12:07,11.364
2021-07-27 23:12:13,11.389
2021-07-27 23:12:19,11.398
2021-07-27 23:12:25,11.381
2021-07-27 23:12:31,11.381
2021-07-27 23:12:37,11.381
2021-07-27 23:12:43,11.398
2021-07-27 23:12:49,11.398
2021-07-27 23:12:55,11.389
2021-07-27 23:13:01,11.372
2021-07-27 23:13:07,11.389
2021-07-27 23:13:13,11.364
2021-07-27 23:13:19,11.372
2021-07-27 23:13:25,11.389
2021-07-27 23:13:31,11.398
2021-07-27 23:13:37,11.355
2021-07-27 23:13:43,11.381
2021-07-27 23:13:49,11.244
2021-07-27 23:13:55,11.381
2021-07-27 23:14:01,11.372
2021-07-27 23:14:07,11.381
2021-07-27 23:14:13,11.364
2021-07-27 23:14:19,11.389
2021-07-27 23:14:25,11.372
2021-07-27 23:14:31,11.355
2021-07-27 23:14:37,11.364
2021-07-27 23:14:43,11.355
2021-07-27 23:14:49,11.355
2021-07-27 23:14:55,11.364
2021-07-27 23:15:01,11.346
2021-07-27 23:15:07,11.372
2021-07-27 23:15:13,11.355
2021-07-27 23:15:19,11.355
2021-07-27 23:15:25,11.355
2021-07-27 23:15:31,11.355
2021-07-27 23:15:37,11.269
2021-07-27 23:15:43,11.355
2021-07-27 23:15:49,11.364
2021-07-27 23:15:55,11.346
2021-07-27 23:16:01,11.355
2021-07-27 23:16:07,11.355
2021-07-27 23:16:13,11.338
2021-07-27 23:16:19,11.346
2021-07-27 23:16:25,11.346
2021-07-27 23:16:31,11.338
2021-07-27 23:16:37,11.346
2021-07-27 23:16:43,11.338
2021-07-27 23:16:49,11.338
2021-07-27 23:16:55,11.346
2021-07-27 23:17:01,11.329
2021-07-27 23:17:07,11.364
2021-07-27 23:17:13,11.346
2021-07-27 23:17:19,11.312
2021-07-27 23:17:25,11.329
2021-07-27 23:17:31,11.321
2021-07-27 23:17:37,11.346
2021-07-27 23:17:43,11.321
2021-07-27 23:17:49,11.321
2021-07-27 23:17:55,11.346
